pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,discoverymethod
6.771375,5.05,,,0.932,,Transit
6.771389,4.58049508,,5368.0,0.855055,0.92012,Transit
6.771315,4.48,30.9,5248.0,0.885,0.866,Transit
6.77093147,,,5231.0,0.89254,0.89,Transit
6.771315,5.36,,5797.0,1.03,1.01,Transit
5.60912,2.09,,4680.0,0.72,0.76,Transit
5.6089465,2.17,,4326.0,0.67,,Transit
5.608352,1.93,,4402.71,0.619575,0.701968,Transit
5.60967748,,,4323.44,0.779092,0.68,Transit
5.6084,2.2,,4523.0,0.69,,Transit
5.60871,1.9,,,0.603,,Transit
5.60906,1.69,,4426.0,0.601,0.663,Transit
,,,4419.0,0.52,,Transit
8.63829,6.81,,3960.0,0.438,,Transit
8.63795,15.1,,,0.438,,Transit
8.6381,15.99,,3987.0,0.5,,Transit
8.6382631,8.53,,3720.0,0.5,,Transit
5.7968861,24.2,,4721.0,0.72,,Transit
5.79687,27.81,,5192.0,0.79,,Transit
7.28076,2.6,,,0.399,,Transit
7.28138,17.0,,3784.0,0.399,,Transit
7.28131,1.9,,3748.0,0.51,,Transit
7.28161,1.78,,3742.0,0.49,,Transit
7.28116,1.79,,3726.0,0.541438,0.537488,Transit
27.770388,25.1,,4598.0,0.71,,Transit
27.77045,32.79,,5086.0,8.15,,Transit
40.7362,7.28,,5618.0,0.85,,Transit
40.7302,7.8,,5840.0,0.98,,Transit
27.24273,31.73,,6166.0,0.92,,Transit
27.242912,18.8,,5547.0,0.9,,Transit
27.242808,93.0,,,2.54,,Transit
27.27048734,,,5990.87,2.564,1.1,Transit
33.513607,2.47313225,,5628.0,0.857642,,Transit
33.5107,2.14,,5683.0,0.896,,Transit
33.5116,2.89,,,0.875,,Transit
33.515399,2.03,,4222.0,0.65,,Transit
33.51569,3.83,,5552.0,0.71,,Transit
,,,4786.0,0.7,,Transit
1.5771832,33.4,,8210.0,1.94,,Transit
1.57753,26.0,,7747.0,1.93,,Transit
3.2923818,19.6,,7824.0,1.87,,Transit
6.9055211,33.6,,6722.0,1.89,,Transit
6.905053,,,,,,Transit
6.90487,53.0,,6599.0,1.45,,Transit
3.0459383,19.0,,5529.0,0.89,,Transit
3.046136,76.0,,,1.698,,Transit
3.04622,29.0,,5529.0,0.89,,Transit
3.23792,,,4500.0,0.639668,0.707,Transit
3.2367,1.58,,4863.0,0.74,,Transit
3.238542,1.67,,4446.0,0.69,,Transit
3.979287,37.5,,7430.0,1.84,,Transit
1.8490876,17.3,,5693.0,0.96,,Transit
2.620724,11.7,,6013.0,1.14,,Transit
2.620799,37.0,,,1.725,,Transit
2.62077,58.0,,6302.0,1.4,,Transit
1.314437,3.09990986,,6009.0,1.472064,,Transit
1.3144014,2.78,,6137.0,1.23,,Transit
4.8045244,3.62,,6187.0,1.28,,Transit
6.4804111,3.39,,5537.0,0.89,,Transit
6.48167,3.46,,,0.922,,Transit
6.479656,3.33165021,,5586.0,0.921539,,Transit
4.1376047,7.33,,4581.0,0.7,,Transit
4.13737,24.5,,,1.03,,Transit
4.1687922,16.1,,6005.0,1.14,,Transit
3.7998529,,,,,,Transit
3.79985358153,13.26706229,,4133.4,0.759375,,Transit
3.7998534,,,4390.0,0.617,0.645,Transit
3.799878,11.8,,,0.693,,Transit
3.799847,10.581296,578.4506,4390.0,0.617,0.645,Transit
3.80001,40.0,,4441.0,0.68,,Transit
3.799847,10.581296,241.5508,4390.0,0.617,0.645,Transit
3.7999139,10.8,,4171.0,0.64,,Transit
3.79985363,,,,,,Transit
3.79985297,,,4390.0,0.617,0.645,Transit
12.866539,22.3,,6066.0,1.18,,Transit
12.86772,71.0,,6861.0,1.79,,Transit
12.866412,61.0,,,1.642,,Transit
1.84617,2.14,,3252.0,0.21,,Transit
1.8461222,19.5,,7536.0,1.82,,Transit
1.1947488,4.19,,3919.0,0.57,,Transit
6.68796,2.15,,4613.0,0.643,0.702,Transit
6.6874352,2.79,,4476.0,0.69,,Transit
6.68851,2.25,,,0.658,,Transit
14.9139,3.24,,,0.647,,Transit
14.912381,3.55,,4224.0,0.65,,Transit
3.471136,5.16,,,0.61,,Transit
3.471341,4.75,,3889.72,0.587449,0.598864,Transit
3.4712802624,4.2314265,,3696.0,0.563,,Transit
3.47114,4.13,,3939.0,0.57,0.6,Transit
3.471285,4.37,,3720.0,0.5,,Transit
3.471149,4.51,,3840.6,0.542,0.571,Transit
0.57303573,3.35,,3570.0,0.43,,Transit
7.90417,2.06,,,0.374,,Transit
7.9069606,3.02,,3772.0,0.52,,Transit
1.0829614,1.56,,3875.0,0.56,,Transit
0.905655,1.57,,,0.576,,Transit
0.90552205,1.52,,3710.0,0.5,,Transit
2.75421,8.4,,,0.89,,Transit
2.7541129,4.87,,3834.0,0.55,,Transit
2.75391,3.78,,3918.0,0.436,,Transit
0.2122013,0.519,,,0.188,,Transit
0.212194,0.77,,3299.0,0.26,,Transit
0.21219899,1.05,,3468.0,0.37,,Transit
1.5778643,7.55,,4811.0,0.73,,Transit
1.57771549,,,5163.0,1.15585,0.87,Transit
2.5194078,7.99,,7119.0,1.72,,Transit
2.51881781,,,6380.0,1.76277,,Transit
2.519386,19.6,,,2.03,,Transit
2.519334,3.91,,6283.0,1.45,,Transit
2.5194039,7.65729,,6380.0,1.76,,Transit
1.7292591,11.0,,4271.0,0.66,,Transit
1.7292577,11.4,,,0.729,,Transit
1.72926812424,12.6001269,,4377.0,0.766495,,Transit
1.729257,10.44,,4262.1,0.685548,0.682189,Transit
1.7292684,6.71,,4103.0,0.445,0.503,Transit
4.441258,1.12422498,,5450.0,0.833852,,Transit
4.4416421,1.17,,5547.0,0.9,,Transit
4.44044,1.32,,,1.053,,Transit
17.3678,1.93,,,1.27,,Transit
17.355681,1.81,,5894.0,1.06,,Transit
17.355066,3.24925008,,5791.0,2.196069,1.180894,Transit
13.837814,1.96,,4535.0,0.7,,Transit
13.8394,1.29,,,0.554,,Transit
7.7991586,1.57,,4535.0,0.7,,Transit
7.79983,1.37,,,0.554,,Transit
2.5081,1.11,10.0,5322.0,0.82,0.88,Transit
2.5081,1.11,10.0,5322.0,0.82,0.88,Transit
2.508283,1.15876577,,5391.0,0.833805,0.895163,Transit
2.50856,1.14,14.0,5430.0,0.86,0.93,Transit
2.5084894,1.26,,5368.0,0.84,,Transit
2.50858,1.22,,5748.0,1.01,0.99,Transit
2.50856,1.14,,5430.0,0.86,0.93,Transit
2.3330982,5.48,,3726.0,0.5,,Transit
2.33293,3.2,,3508.0,0.224,,Transit
2.333123,2.95,,,0.224,,Transit
36.7099,,,5069.12,5.33871,,Transit
36.762337,3.44,,4932.0,0.75,,Transit
6.3991398,1.85,,5210.0,0.8,,Transit
6.39916,1.48,,,0.7006,,Transit
1.96712,1.73,,,0.826,,Transit
1.9668579,1.51,,5063.0,0.77,,Transit
2.39984,1.4,,4680.0,0.72,0.76,Transit
2.3996463,1.52,,4326.0,0.67,,Transit
2.39901,1.27,,,0.603,,Transit
2.39991,1.08,,4426.0,0.601,0.663,Transit
2.399964,1.32,,4402.71,0.619575,0.701968,Transit
12.726743,1.91,,4767.0,0.73,,Transit
0.18746328,217.0,,46696.0,17.27,,Transit
22.197992,5.34,,3508.0,0.4,,Transit
44.394,4.07,,,0.318,,Transit
3.29163,1.17,,,0.567,,Transit
3.2908998,1.57,,4671.0,0.72,,Transit
2.8964139,2.45,,3547.0,0.42,,Transit
2.896528,1.45,,,0.242,,Transit
2.89607106,,,3565.0,0.524138,0.521398,Transit
0.44433632,1.01,,5208.0,0.8,,Transit
0.444372,1.22,,5540.0,0.82,,Transit
31.646306,2.53,,4810.0,0.73,,Transit
31.6551,2.48,,,0.774,,Transit
31.6372,1.89,,5054.0,0.76,0.75,Transit
0.259669,0.77,,4340.0,0.69,,Transit
0.25967056,0.742,,3982.0,0.59,,Transit
20.5065,2.24,,4899.0,0.73,0.77,Transit
20.5107,2.23,,,0.662,,Transit
20.507693,2.78,,4728.0,0.72,,Transit
1.9611469,5.93,,4166.0,0.64,,Transit
1.96133691104,15.86577929,,4427.0,1.06738,,Transit
2.77065,1.93,,4175.0,0.45,0.51,Transit
2.7706297,3.36,,4329.0,0.67,,Transit
2.770522,3.19,,,0.696,,Transit
5.34059,2.8,,4924.0,0.74,0.8,Transit
5.340888,3.2,7.8,4916.0,0.718,0.79,Transit
5.3408934,2.82,,4886.0,0.74,,Transit
5.34107237,,,4772.39,0.75412,0.769,Transit
5.340786,2.41,26.0,4836.0,0.717,0.76,Transit
5.3410507,3.12,,4953.0,0.726,0.81,Transit
5.340888,3.2,7.9,4916.0,0.718,0.79,Transit
5.340883,3.58036658,,4944.0,0.745987,0.800265,Transit
5.34072,2.65,,4953.0,0.75,0.81,Transit
1.422614,1.43,3.9,4916.0,0.718,0.79,Transit
1.42266,1.32,,4924.0,0.74,0.8,Transit
1.422619,1.46748911,,4944.0,0.745987,0.800265,Transit
1.422647,1.45,,4953.0,0.75,0.81,Transit
1.422586,1.291,5.1,4836.0,0.717,0.76,Transit
1.422614,1.43,4.3,4916.0,0.718,0.79,Transit
1.422602,1.407,,,0.729,,Transit
1.4226108,1.55,,4886.0,0.74,,Transit
0.60408352,2.26,,4331.0,0.67,,Transit
3.52674,1.32,,3413.0,0.350987,0.335348,Transit
3.52725,1.21,,,0.257,,Transit
3.52743,1.11,,3624.0,0.257,,Transit
3.5269024,2.98,,4332.0,0.67,,Transit
1.39533316,,,3433.0,0.424658,0.419014,Transit
1.3951513,0.879,,3390.0,0.32,,Transit
1.395336,0.76,,,0.28,,Transit
8.7529,1.59,,4326.0,0.546,0.611,Transit
8.7529874,2.46,,4252.0,0.65,,Transit
8.75198,2.29,,,0.634,,Transit
12.3389,2.11,,,0.628,,Transit
12.339133,2.59,,4751.0,0.73,,Transit
2.65662719,,,5634.18,,,Transit
2.655674403,,,5685.0,,,Transit
2.655676,11.1,,,0.884,,Transit
2.6556817,11.1,,5426.0,0.88,,Transit
2.65567525096,,,5817.3,,,Transit
2.6556852,10.6,,5192.0,0.8,,Transit
2.6556765,,,5634.18,,,Transit
2.6556777,13.89916,402.05495,6112.0,0.935,1.09,Transit
28.2717,,,5564.0,1.02594,0.98,Transit
28.270642,2.79,,5545.0,0.9,,Transit
28.2671,2.94,,,1.028,,Transit
28.271761,2.7100633,,5548.0,0.933556,,Transit
28.2692,3.35,,5631.0,1.29,,Transit
0.782022,1.58,,,0.94,,Transit
0.78214992,1.29,,5144.0,0.79,,Transit
6.45027,2.29,,,0.894,,Transit
6.4498648,2.63,,5395.0,0.85,,Transit
28.707623,21.2,,5838.0,1.03,,Transit
15.4715,9.2,,5791.0,1.89,,Transit
15.466674,16.12109089,,5807.0,1.231429,,Transit
15.465691,4.13,,4989.0,0.76,,Transit
3.3255,1080.0,,,85.0,,Transit
3.32592848,,,4017.0,60.6949,,Transit
3.3262396,1.16,,3404.0,0.33,,Transit
4.47471,22.0,,,2.486,,Transit
4.4743465,3.06,,5248.0,0.81,,Transit
4.474513,8.16881084,,6081.0,2.221057,,Transit
4.1657292,1.86,,3442.0,0.36,,Transit
13.0106,12.9,,,,,Transit
13.00819,20.1,,,1.76,,Transit
13.008383,15.65133315,,5526.0,1.420548,,Transit
13.008278,8.68,,4639.0,0.71,,Transit
1.7359447,1.89,,5354.0,0.84,,Transit
1.83916,0.62,,,0.48,,Transit
1.8389349,0.837,,3930.0,0.58,,Transit
1.85872487,,,6015.0,2.01889,1.11,Transit
1.8590179,30.5,,6244.0,1.33,,Transit
1.859017,64.0,,6842.0,2.03,,Transit
0.8411257,0.884,,4289.0,0.66,,Transit
3.400858,14.1,,,0.983,,Transit
3.4007758,5.57,,5520.0,0.89,,Transit
42.36301,9.8,,5717.0,1.51,1.2,Transit
42.3391,7.5,15.4,5625.0,1.16,1.07,Transit
,8.24,,,1.249,,Transit
42.3391,7.5,15.4,5625.0,1.16,1.07,Transit
42.3633,7.82,27.0,5743.0,1.21,1.12,Transit
42.363493,5.59,,5071.0,0.77,,Transit
42.363982,7.1178989,,5744.0,1.068173,1.095122,Transit
42.36342,8.1,,5743.0,1.21,1.12,Transit
42.3633,7.82,26.0,5743.0,1.21,1.12,Transit
20.885016,5.25597181,,5744.0,1.068173,1.095122,Transit
20.88508,5.83,,5743.0,1.21,1.12,Transit
20.885075,4.05,,5071.0,0.77,,Transit
20.88977,5.4,19.0,5625.0,1.16,1.07,Transit
20.88506,5.94,,,1.249,,Transit
20.88977,5.4,19.0,5625.0,1.16,1.07,Transit
20.8851,5.68,21.0,5743.0,1.21,1.12,Transit
20.88526,7.07,,5717.0,1.51,1.2,Transit
20.8851,5.68,19.8,5743.0,1.21,1.12,Transit
3.535055,18.0,,7147.0,2.192,1.691,Transit
3.5353975,1.98,,3260.0,0.23,,Transit
3.53482,11.1,,6113.0,1.49,1.21,Transit
3.535155,16.6,,,2.07,,Transit
8.2766395,0.724,,2586.0,0.11,,Transit
8.2758,10.2,,5926.0,1.6,,Transit
8.2781,,,6520.0,,,Transit
6.43032491,,,4927.0,0.858018,0.809,Transit
6.42966,2.41,,5352.0,0.809,0.84,Transit
6.4295023,2.5,,4740.0,0.72,,Transit
6.42904,2.75,,5413.0,0.85,0.9,Transit
6.42959,2.64,,,0.792,,Transit
6.429582,2.59811964,,5382.0,0.818403,0.886868,Transit
6.42973,2.65,,5512.0,0.87,0.9,Transit
14.09229,2.31,12.5,5352.0,0.809,0.84,Transit
14.090996,2.41175864,,5382.0,0.818403,0.886868,Transit
14.090907,2.33,,4740.0,0.72,,Transit
14.09292,2.58,,,0.792,,Transit
14.0919,2.59,,5512.0,0.87,0.9,Transit
14.09189,2.73,,5413.0,0.85,0.9,Transit
4.4436,1.57,,,0.792,,Transit
4.4434,1.39,,5352.0,0.809,0.84,Transit
4.44118,1.66,,5512.0,0.87,0.9,Transit
4.4436649,1.5,,4740.0,0.72,,Transit
4.443774,1.52572113,,5382.0,0.818403,0.886868,Transit
4.44117,1.61,,5413.0,0.85,0.9,Transit
28.465633,18.4,,5700.0,0.96,,Transit
28.46762,37.0,,,1.97,,Transit
23.21037,15.3,,,1.207,,Transit
23.210585,5.7,,5244.0,0.81,,Transit
1.25781300511,12.57069193,,5340.0,1.02904,,Transit
1.25784906,46.0,551.0,5340.0,1.138,0.92,Transit
1.25784887,,,5280.0,0.78,0.91,Transit
1.2578493,7.0,,5251.0,0.81,,Transit
1.25785,11.88154,563.83042,5280.0,0.78,0.91,Transit
1.2578542,34.0,,5465.0,0.9,0.97,Transit
1.25785,,590.1,5412.0,0.986,1.0,Transit
1.2578332,,,5340.0,1.02904,0.922,Transit
2.64594828,,,6634.0,1.98054,1.39,Transit
2.6454165,9.47,,5179.0,0.79,,Transit
23.448172,2.906,,5561.0,1.051,0.823,Transit
23.446501,2.71,,5484.0,0.87,,Transit
23.44701,3.24,,,1.115,,Transit
23.4302,,,5568.0,1.05771,0.982,Transit
23.446873,2.89705396,,5869.0,0.986872,,Transit
46.38363,3.22,,,0.762,,Transit
46.40651,3.35,,4812.0,0.73,,Transit
16.56127,0.957,,,0.258,,Transit
16.563155,1.66,,3669.0,0.48,,Transit
12.2091165,,,4555.0,0.824666,0.718,Transit
12.20773,2.34,,,0.713,,Transit
12.2054,2.5,,5269.0,0.85,0.83,Transit
12.20772,2.6,,5263.0,0.807,0.851,Transit
12.207632,2.47,,4684.0,0.72,,Transit
18.357773,1.74,,4937.0,0.75,,Transit
18.3647,2.61,,,1.22,,Transit
4.981838,2.39347065,,5774.0,0.978267,,Transit
4.9815,2.39,,,0.92,,Transit
4.98049071,,,5234.0,1.13733,0.893,Transit
4.9818921,2.66,,5849.0,1.04,,Transit
4.98205,2.3,,5594.0,1.01,,Transit
3.3055191,1.27,,3430.0,0.35,,Transit
3.30524,6.6,,,1.79,,Transit
8.02678456,,,4708.46,5.5996,,Transit
8.02415,194.0,,4734.0,6.1,,Transit
8.0241306,4.42,,3939.0,0.58,,Transit
8.02335,86.0,,,5.13,,Transit
8.99213,5.13,16.5,5275.0,0.845,0.856,Transit
8.992018,4.92,,,0.757,,Transit
8.99002105,,,5274.0,0.851795,0.904,Transit
17.97586029496,4.78034841,,5274.0,0.851795,,Transit
8.99196,5.038,16.3,5274.0,0.855,0.84,Transit
8.992,5.299,15.0,5271.0,0.86,0.83,Transit
8.991828,4.96,,,0.845,0.856,Transit
8.9919156,4.79,,4686.0,0.72,,Transit
8.991942,5.17103245,,5415.0,0.839164,0.915819,Transit
8.99213,5.62,,5428.0,0.92,0.88,Transit
8.99218,5.38,21.1,5315.0,0.87,0.87,Transit
8.99218,5.38,,5315.0,0.87,0.87,Transit
31.71701,3.484,6.7,5271.0,0.86,0.83,Transit
31.715868,3.13,,4686.0,0.72,,Transit
31.71922,3.75,,5315.0,0.87,0.87,Transit
31.715061,3.41411198,,5415.0,0.839164,0.915819,Transit
31.7154,3.77,,5428.0,0.92,0.88,Transit
31.7169,3.33,13.7,5274.0,0.855,0.84,Transit
31.7236,3.14,,,0.757,,Transit
31.7142,3.27,,,0.845,0.856,Transit
31.7154,3.43,10.3,5275.0,0.845,0.856,Transit
31.71922,3.75,35.0,5315.0,0.87,0.87,Transit
20.66178,2.73,,,0.757,,Transit
20.66093,3.01,5.7,5274.0,0.855,0.84,Transit
20.6602,3.32,,5428.0,0.92,0.88,Transit
20.65614,3.48,8.1,5315.0,0.87,0.87,Transit
20.6602,3.01,12.1,5275.0,0.845,0.856,Transit
20.66093,3.134,8.1,5271.0,0.86,0.83,Transit
20.66186,2.74,,,0.845,0.856,Transit
20.660987,2.88,,4686.0,0.72,,Transit
20.661623,3.11517954,,5415.0,0.839164,0.915819,Transit
20.65614,3.48,,5315.0,0.87,0.87,Transit
15.937039,2.359,,5601.0,0.94,0.825,Transit
15.937378,1.84,,4574.0,0.7,,Transit
15.93709,1.87,,,0.731,,Transit
5.42526,3.17,,,0.529,,Transit
5.4224,,,3318.0,0.909623,0.349,Transit
5.424865,5.04,1175.971,3540.0,1.05,0.56,Transit
5.42513,5.76,1144.188,3410.0,1.1,0.31,Transit
5.4252061,0.868,,2890.0,0.16,,Transit
16.63091654,,,5121.0,1.27372,0.862,Transit
16.63237,10.7,,3648.0,0.47,,Transit
16.63311,44.0,,5700.0,2.19,,Transit
4.377339,31.9,,,1.691,,Transit
4.3772986,16.6,,5102.0,0.78,,Transit
4.37983009,,,5982.0,1.60152,1.1,Transit
4.377326,27.0,,5928.0,1.43,,Transit
0.97988263,,,4063.0,0.701061,0.664242,Transit
0.980294,1.81,,,0.685,,Transit
0.980414,1.58,,4202.0,0.66,,Transit
0.98036126,1.44,,3932.0,0.58,,Transit
2.4165066,0.988,,3483.0,0.38,,Transit
2.41628,2.68,,,1.01,,Transit
4.4984354,3.12,,4309.0,0.66,,Transit
14.65835,1.12,,,0.339,,Transit
14.658196,1.6,,3610.0,0.45,,Transit
13.156974,5.19,,3816.0,0.54,,Transit
13.156969,9.1,,5529.0,1.025,0.953,Transit
13.15727,10.83,,,1.24,,Transit
13.15628,3.2,,3809.0,0.38,,Transit
9.9783319274,2.05153324,,6073.5,1.47131,,Transit
9.977481,2.8191657,,5908.0,1.829853,1.016265,Transit
9.975403,2.13,,6063.0,1.18,,Transit
9.978541,2.36509493,,6310.0,1.499,1.084,Transit
9.9785275,2.34,,5908.0,1.499,1.02,Transit
9.97748,2.3,6.5,6011.0,1.494,1.01,Transit
9.97857,2.2642141,,6141.0,1.46,1.337,Transit
2.849274,4.38,,4299.98,0.715385,0.687725,Transit
2.8492816,,,4456.0,0.63,0.696,Transit
2.849258,3.82,,4456.0,0.63,0.696,Transit
2.849271,4.43,44.0,4300.0,0.715,0.688,Transit
2.849282,4.75272,,4279.0,0.74,,Transit
2.849302,4.07,,,0.662,,Transit
2.8493,,,4279.0,0.737576,0.669,Transit
2.8492818,4.43,,4237.0,0.65,,Transit
2.84947127,,,4279.0,0.737576,0.669,Transit
2.475641,5.02277659,,5257.0,0.824753,,Transit
2.475573,2.98,,,0.888,,Transit
2.475527,42.0,,5962.0,1.06,,Transit
2.4756313,2.48,,5239.0,0.81,,Transit
17.7259,23.4,,,1.752,,Transit
17.72507,45.0,,6189.0,1.33,,Transit
17.7256773,15.4613,,6010.0,1.63,,Transit
17.725837,6.63,,5971.0,1.11,,Transit
15.853989,2.14446231,,5554.0,0.874211,0.906739,Transit
15.85412,2.34,,5495.0,0.88,,Transit
15.8523,1.86,,5502.7,0.83,0.877,Transit
15.8523,2.19,,,0.904,,Transit
14.353438,2.159584,,5317.0,0.82797,,Transit
14.3533,2.18,,,0.855,,Transit
14.353347,2.19,,5162.0,0.79,,Transit
2.31803,2.34,,,0.589,,Transit
2.3181466,2.9,,4343.0,0.67,,Transit
12.26422,2.22,,,0.7596,,Transit
12.263354,2.16,,4980.0,0.76,,Transit
12.2631,1.87,,5106.0,0.717,,Transit
12.25823207,,,5038.0,0.758844,0.839,Transit
6.380803,1.27328671,,5548.0,0.919053,0.986144,Transit
6.37961,1.41,,5347.0,0.83,,Transit
6.38092,1.341,,,0.981,,Transit
12.400047,1.8017647,,5748.0,0.981614,0.963657,Transit
12.3988,2.01,,,1.0849,,Transit
12.400731,1.92,,5749.0,0.98,,Transit
7.5767206,1.5,,5749.0,0.98,,Transit
7.5734,1.62,,,1.0849,,Transit
7.576544,1.41817537,,5748.0,0.981614,0.963657,Transit
2.369172,1.71,6.54,5477.0,0.977,0.915,Transit
2.369019,1.67,,,0.914,,Transit
2.369193,1.62,,5481.0,0.91,,Transit
2.36840828,,,5394.0,0.930331,0.94,Transit
2.36906,1.676,4.6,5435.0,0.924,0.9,Transit
2.36902,1.70824866,7.3418362,5420.0,0.92,0.901,Transit
2.369008,1.66165565,,5509.0,0.889069,,Transit
2.3690438,1.63,,5261.0,0.81,,Transit
14.637,4.0,,6438.0,1.5,,Transit
14.6435,2.52,,,0.823,,Transit
14.647531,2.6,,5724.0,1.1,,Transit
14.641541,2.94,,5648.0,0.94,,Transit
0.911724,1.4,,5724.0,1.1,,Transit
0.9116567,1.35,,5648.0,0.94,,Transit
0.911618,1.16,,,0.823,,Transit
9.0074,2.18,,,0.599,,Transit
9.007156,2.53,,4388.0,0.68,,Transit
9.0063,2.1,,4434.0,0.621,0.683,Transit
9.0073,2.30905002,,4413.0,0.671,0.699,Transit
7.052475,2.59425303,,5134.0,0.803348,0.857874,Transit
7.05240378,,,5020.0,0.836424,0.834,Transit
7.0525273,2.62,,4998.0,0.76,,Transit
7.05254,2.68,,5413.0,0.86,0.89,Transit
7.05235,2.72,,,0.837,,Transit
2.537071,1.62512091,,5134.0,0.803348,0.857874,Transit
2.5370422,1.64,,4998.0,0.76,,Transit
2.53726,1.62,,5413.0,0.86,0.89,Transit
2.53712,1.71,,,0.837,,Transit
22.8827,1.71,,5413.0,0.86,0.89,Transit
22.881145,1.78,,4998.0,0.76,,Transit
22.882,1.84,,,0.837,,Transit
22.88159,1.75221592,,5134.0,0.803348,0.857874,Transit
20.698453,2.69,,4775.0,0.73,,Transit
20.6915,2.1,,,0.64,,Transit
20.6921,2.41,,5055.0,0.731,0.774,Transit
11.2954,2.3,,5055.0,0.731,0.774,Transit
11.29665,2.08,,,0.64,,Transit
11.295158,2.47,,4775.0,0.73,,Transit
9.38053,2.89,,,1.412,,Transit
9.3826,2.39,,6377.0,1.38,,Transit
9.3813402,2.86,,6305.0,1.39,,Transit
4.2304959,2.56,,4335.0,0.67,,Transit
4.23119,2.17,,,0.516,,Transit
4.1107634,1.01,,2989.0,0.18,,Transit
3.0026376,6.45,,5425.0,0.86,,Transit
3.00265,7.655747,135.39558,5500.0,1.12,0.97,Transit
3.002654,10.45,,,1.525,,Transit
3.0026,,,5630.0,1.45479,1.0,Transit
3.0026215,14.0672,,5630.0,1.45,,Transit
3.002627,9.9,,5749.0,1.47,1.08,Transit
3.00234671,,,5630.0,1.45479,1.0,Transit
0.354884,1.2,,4114.0,0.5,,Transit
0.35490972,1.45,,3893.0,0.57,,Transit
2.57336,1.92,,5748.0,0.995,0.97,Transit
2.5735352,1.94,,5680.0,0.95,,Transit
2.57275378,,,5718.0,1.00125,1.02,Transit
2.57333,2.03,,,1.046,,Transit
2.573413,1.93284331,,5761.0,1.015751,1.030202,Transit
2.57302,2.48,,6293.0,1.36,1.21,Transit
14.454495,2.21,,4521.0,0.7,,Transit
5.6228,3.71,,,2.378,,Transit
5.6315915,1.23,,5032.0,0.77,,Transit
5.628466,2.68657205,,5250.0,1.717458,0.891587,Transit
20.643928,2.54,,4396.0,0.68,,Transit
20.646,2.38,,,0.58,,Transit
20.645099,2.413,,4348.0,0.625,0.756,Transit
28.564994,2.25,,4418.0,0.68,,Transit
5.87672094142,8.02139241,,4111.0,0.807445,,Transit
5.879829,6.97,,,0.701,,Transit
5.87913354,,,4111.0,0.807445,0.643,Transit
5.87975,3.76,,4056.0,0.393,,Transit
5.8797,,,4111.0,0.807445,0.643,Transit
5.8796123,6.5,,4089.0,0.62,,Transit
29.6245,3.02,,,0.824,,Transit
29.626,,,5547.0,0.857949,0.977,Transit
29.62682,3.20569097,,5569.0,0.868889,0.934356,Transit
29.626402,3.41,,5449.0,0.86,,Transit
14.3181,1.69,,,0.824,,Transit
14.316941,1.66608079,,5569.0,0.868889,0.934356,Transit
14.317001,1.8,,5449.0,0.86,,Transit
6.671774,1.92561267,,4636.0,0.647947,0.684147,Transit
6.67202,2.14,,4880.0,0.73,0.77,Transit
6.67196,1.697,,,0.577,,Transit
6.67010938,,,4555.0,0.695645,0.718,Transit
6.67199,2.02,,4455.0,0.696,0.67,Transit
6.6717686,2.18,,4500.0,0.69,,Transit
16.19697,1.99,,4455.0,0.696,0.67,Transit
16.197189,2.11,,4500.0,0.69,,Transit
16.1966,2.14,,4880.0,0.73,0.77,Transit
16.19803,1.73,,,0.577,,Transit
16.197201,1.89069587,,4636.0,0.647947,0.684147,Transit
25.4569,3.66,,,1.269,,Transit
25.4556,3.9,,6771.0,1.63,1.4,Transit
25.457815,2.99,,5686.0,0.95,,Transit
20.258209,2.08,,5686.0,0.95,,Transit
20.2653,2.89,,,1.269,,Transit
20.257,3.22,,6771.0,1.63,1.4,Transit
3.291897,3.39,,3850.0,0.395,,Transit
3.2920598,4.54,,3764.0,0.52,,Transit
3.292013,5.76,,,0.674,,Transit
7.445026,2.2805044,,5277.0,0.825169,,Transit
7.4448754,2.11,,5132.0,0.78,,Transit
4.655411,0.69,,4348.35,0.6694,0.694512,Transit
4.655335,0.71889232,,4547.0,0.687426,0.726778,Transit
4.6556782,0.814,,4264.0,0.66,,Transit
4.654879,,,4348.35,0.6694,0.694512,Transit
6.5311178,2.85,,5313.0,0.82,,Transit
6.53147301,,,5391.0,0.875405,0.94,Transit
6.53142,2.79,,,0.867,,Transit
6.53044,2.07,,5312.0,0.726,0.741,Transit
2.354992,1.27443657,,5185.0,0.803827,0.834847,Transit
4.382745,1.55409035,,5185.0,0.803827,0.834847,Transit
14.06660140645,3.19087767,,5141.67,0.837606,,Transit
14.101361,2.64809498,,5185.0,0.803827,0.834847,Transit
0.877183,1.40575209,,5705.0,0.932487,,Transit
0.87724,1.565,7.67,5679.0,0.98,0.958,Transit
0.87703,1.2,,5711.17,0.990833,1.018,Transit
0.877214,1.3,,5820.0,0.93,,Transit
8.52695,2.19,,5960.0,1.61,1.16,Transit
8.527219,1.82322896,,5922.0,1.196219,1.072665,Transit
3.951971,8.44551389,,4672.0,0.692034,,Transit
19.860476,2.08349198,,4760.0,0.696718,,Transit
19.8606,2.21,,,0.648,,Transit
27.353103,3.05048319,,6148.0,1.448467,,Transit
9.525988,2.03803688,,5909.0,1.420038,1.094693,Transit
5.329439,1.49090097,,5428.0,0.86416,0.938545,Transit
5.32944,1.55,,,0.911,,Transit
