pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,discoverymethod
3.689926291,2.42,6.44,5890.0,1.11,1.08,Transit
26.39435646,3.08,9.69,5021.0,0.76,0.8,Transit
8.865663,2.46597575,11.41003981,5365.0,0.719,0.735,Transit
4.54216874538,15.793481,150.96925,5890.0,1.608,1.318,Transit
1.5487743,15.008851,562.24127,5940.0,1.43,1.289,Transit
5.154484417,2.53,6.94,5441.0,0.86,0.89,Transit
5.11177904,3.05,9.53,6846.0,1.88,1.54,Transit
1.902208556,4.29,17.0,5447.0,0.92,0.93,Transit
21.30022655,3.46,11.8,6267.0,1.32,1.21,Transit
104.3518976,1.33,2.33,5622.0,0.87,0.96,Transit
3.032145588,2.96,9.06,5849.0,1.35,1.08,Transit
6.029301321,3.07,9.64,4483.0,0.67,0.7,Transit
16.54964934,2.27,5.77,5296.0,0.83,0.88,Transit
12.611906672,7.37,42.6,5559.0,0.89,0.92,Transit
7.65880414,2.39,6.3,5612.0,0.91,0.95,Transit
,7.72,46.1,,,1.06,Microlensing
5.743477265,3.34,11.1,5660.0,0.93,0.95,Transit
18.42794624,2.15,5.27,5132.0,0.79,0.83,Transit
1.5089557,16.7,327.35,5950.0,1.11,0.95,Transit
49.183921,8.65,56.0,5854.0,2.192,1.247,Transit
4.1662739,15.681391,215.80657,5948.0,1.209,1.112,Transit
5.007317779,8.52,54.5,5777.0,0.98,0.99,Transit
17.58752333,3.61,12.7,5630.0,0.95,0.96,Transit
4.454194338,11.99,,5535.0,0.9,0.93,Transit
3.87595807,0.77,0.381,5776.0,1.01,1.01,Transit
2.49979,15.6926,390.9309,5650.0,1.2,1.02,Transit
3.275822621,2.1,5.06,6170.0,1.21,1.13,Transit
3.855603551,13.88,,5849.0,1.06,1.03,Transit
15.87364565,1.99,4.62,5634.0,0.91,0.93,Transit
6.010384289,4.0,15.1,4828.0,0.73,0.78,Transit
24.31575992,3.31,11.0,6161.0,1.22,1.13,Transit
6.104852856,3.56,12.4,5326.0,0.78,0.85,Transit
5.85296257,4.02,15.2,6000.0,1.15,1.1,Transit
16.54297375,2.25,5.69,5148.0,0.79,0.84,Transit
1173.0,13.5,511.7063,5620.0,1.850575,1.19,Radial Velocity
5.392025388,2.64,7.46,5075.0,0.78,0.82,Transit
7.5844126,4.82,20.7,6324.0,1.43,1.27,Transit
3.60147201,2.93,8.91,5217.0,0.81,0.86,Transit
15.77979614,2.29,5.86,5723.0,0.96,0.98,Transit
5.404272197,3.16,10.1,5980.0,1.11,1.09,Transit
16.01310205,2.6,7.27,4913.0,0.74,0.79,Transit
1.7100566,19.537287,408.09372,5720.0,1.52,1.239,Transit
3.6112706,16.510857,1541.4755,6450.0,1.87,1.393,Transit
14.03491514,2.39,6.3,5268.0,0.81,0.85,Transit
4.2986432,14.12334,194.82979,5715.0,1.107,0.994,Transit
3.3023881,19.61575,206.5895,6071.0,2.04,1.299,Transit
6.521210666,3.35,11.2,5971.0,1.14,1.09,Transit
10.35584657,1.74,3.68,4655.0,0.69,0.73,Transit
6.8834055,2.73,7.9,6236.0,1.19,1.19,Transit
11.55098,9.97601,390.9309,5625.0,0.96,1.04,Transit
5.924262,8.9672,37.18611,5310.0,0.8,0.92,Transit
257.8,3.23,10.5,3717.0,0.5,0.681,Radial Velocity
7.8142,2.67,7.61,5995.0,1.56,1.16,Transit
18.311,2.77,8.1,5995.0,1.56,1.16,Transit
21.750264,2.18,5.39,3654.47,0.402049,0.494727,Transit
3.310651,13.56289,854.9627,5900.0,1.37,1.25,Transit
2.052868,17.14977,266.9772,6010.0,1.64,1.33,Transit
18.6498,1.51,2.89,3382.0,0.293,0.29,Radial Velocity
5.605,1.47,2.76,5441.0,0.87,0.9,Transit
2.74697,1.244,2.08,3910.0,0.424,0.484,Transit
2.49412,1.25,2.1,4356.47,0.744261,0.69563,Transit
13.2543,1.63,3.28,3466.0,0.404,0.42,Radial Velocity
48.1345,2.67,7.6,3466.0,0.404,0.42,Radial Velocity
4.8101025,23.370765,108.0622,6406.0,2.546,1.642,Transit
9.99767,1.483,2.8,3910.0,0.424,0.484,Transit
6.4215,2.41,6.39,5652.0,0.93,0.95,Transit
2.399964,1.32,2.3,4402.71,0.619575,0.701968,Transit
2.8126548,14.000041,292.4036,5700.0,1.097,1.099,Transit
8.77683,1.96,4.5,5482.0,0.76,0.79,Transit
4.6122,1.23,2.04,3537.0,0.256,0.258,Transit
4.655411,0.69,0.257,4348.35,0.6694,0.694512,Transit
1.8209993,16.409976,388.38826,6300.0,1.433,1.317,Transit
2.1061607,16.02887,299.07803,5380.0,0.98,0.955,Transit
1270.0,13.0,1144.188,4805.0,8.8,1.66,Radial Velocity
1.8053564,12.722215,1938.763,5215.0,0.849,0.896,Transit
2.8792319,12.408363,1373.0256,5747.0,1.076,1.128,Transit
1.419549,1.1,1.37,3622.0,0.284,0.292,Transit
1.096026,0.615,0.17,3691.0,0.318,0.347,Transit
15.189034,1.16,1.65,3360.47,0.330989,0.271365,Transit
,1.11,1.43,,,0.078,Microlensing
24.158868,1.29,2.21,3360.47,0.330989,0.271365,Transit
3.7650007,23.20263,1398.452,6720.0,1.93,1.47,Transit
3.00265,7.655747,135.39558,5500.0,1.12,0.97,Transit
,2.48,6.7,,,0.1,Microlensing
101.54,12.4,3426.2074,4300.0,16.21,0.97,Radial Velocity
41.38,11.9,96.7,3287.0,0.358519,0.344045,Radial Velocity
3.3098443,12.038466,677.61356,4953.0,0.798,0.839,Transit
2840.0,,5196.5205,4953.0,0.798,0.839,Radial Velocity
9.98969327,2.41,6.39,5069.0,0.76,0.8,Transit
147.02,2.03,4.77,5401.0,0.93,0.813,Radial Velocity
7.1334,1.71,4.19,5905.0,1.257,1.041,Transit
14.80074836,4.38,17.6,7005.0,2.01,1.6,Transit
52.0902,7.16,6.0,6174.0,1.302,1.165,Transit
532.58,9.71,68.06,3287.0,0.358519,0.344045,Radial Velocity
2.7164762,16.017661,231.69807,5870.0,1.283,1.08,Transit
299.36,12.7,2199.3836,4658.0,13.2,1.9,Radial Velocity
,11.6,92.0,,,0.54,Microlensing
3.332609,17.37395,123.9537,5914.0,1.73,1.336,Transit
9.87863917,1.84,4.04,3713.0,0.503,0.522,Transit
13.481,12.4,3941.092,5770.0,1.55,1.12,Radial Velocity
154.378,14.0,214.53525,5698.64,0.949168,0.85,Radial Velocity
214.67,8.42,53.5,5836.0,1.38,1.07,Radial Velocity
49.175,4.26,16.8,5836.0,1.38,1.07,Radial Velocity
9.262,1.88,4.2,3688.0,0.4712,0.489,Radial Velocity
4.7228124,10.682177,870.8542,4803.0,0.689,0.759,Transit
3.092926,1.602,4.74,4699.0,0.778,0.81,Radial Velocity
7.05254,2.68,7.65,5413.0,0.86,0.89,Transit
885.5,14.1,207.22516,5698.64,0.949168,0.85,Radial Velocity
20.0,1.18,1.75,5310.0,0.83,0.783,Radial Velocity
5700.0,13.6,120.6,5836.0,1.38,1.07,Radial Velocity
2.647298,14.90797,258.07796,3916.0,0.573,0.617,Transit
6.76458,1.511,4.36,4699.0,0.778,0.81,Radial Velocity
46.859,1.61,16.17,4699.0,0.778,0.81,Radial Velocity
11.2954,2.3,5.9,5055.0,0.731,0.774,Transit
6.20183,1.98,3.02,4236.0,0.58,0.62,Transit
4.733999,5.33,59.4,5599.0,1.76,1.17,Transit
9.1751,14.5717,155.7367,4840.0,3.85,1.08,Transit
162.87,1.81,3.93,5310.0,0.83,0.783,Radial Velocity
636.13,1.81,3.93,5310.0,0.83,0.783,Radial Velocity
38.09722,1.6,3.19,3638.0,0.382,0.404,Transit
34.94,4.71,19.96,5495.0,0.9639,0.948,Radial Velocity
511.21,13.3,692.8694,4200.0,21.017414,1.37,Radial Velocity
10.1367349,5.06645928,34.00763955,6260.0,1.518,1.246,Transit
25.4556,3.9,14.5,6771.0,1.63,1.4,Transit
7.87288,10.76064,572.094,5070.0,0.9,0.89,Transit
,12.6,2700.0,,,0.49,Microlensing
,14.2,180.0,,,0.51,Microlensing
1179.0,13.7,352.7913,5577.0,1.67,1.03,Radial Velocity
122.6196,4.87,21.09,3466.0,0.404,0.42,Radial Velocity
30.5987,5.19,23.54,3466.0,0.404,0.42,Radial Velocity
4.8869,1.21,1.91,3342.0,0.307,0.294,Radial Velocity
6.53044,2.07,4.94,5312.0,0.726,0.741,Transit
12.6475,1.58,3.12,5213.0,0.84,0.87,Transit
44.29919815,2.27349126,5.79,5316.0,0.915,0.878,Transit
,13.0,1300.0,,,0.13,Microlensing
298.2,13.9,282.8687,4875.0,0.85,0.65,Radial Velocity
491.54,13.3,731.009,5972.0,2.29,1.38,Radial Velocity
17.8719,1.66,3.41,3342.0,0.307,0.294,Radial Velocity
7.06599,2.32,5.99,4127.0,0.491,0.551,Transit
13.97896,2.89,8.7,5622.0,0.93,0.94,Transit
14.628,1.49,2.82,3499.0,0.31,0.3,Radial Velocity
434.5,13.2,918.5287,5426.0,0.95,1.02,Radial Velocity
,12.3,3972.875,4045.0,0.641152,0.6,Imaging
5.974,1.88,4.18,3717.0,0.5,0.681,Radial Velocity
6.326768,2.18575124,7.4,5680.0,0.973,0.974,Transit
13.86375,2.592,15.9,5010.0,0.713,0.738,Transit
7.3744897,2.85,12.4,4491.0,0.682,0.711,Transit
19.5666,2.31,5.95,6060.0,0.98,0.96,Transit
15.50192,2.49,6.76,4222.06,0.646783,0.676023,Transit
3.21222,12.89035,785.0401,5302.0,1.11,1.13,Transit
3.35524,14.5717,238.3725,6373.0,1.38,1.37,Transit
359.89999,12.5,3219.6179,4326.0,13.58,6.73,Radial Velocity
550.0,13.2,832.7146,5671.0,2.47,1.53,Radial Velocity
1.36665436,15.490838,711.9392,6010.0,1.046,1.111,Transit
4.6117093,21.40919,1293.5681,7500.0,1.83,1.62,Transit
5.628466,2.68657205,7.69,5250.0,1.717458,0.891587,Transit
7.576544,1.41817537,2.6,5748.0,0.981614,0.963657,Transit
2.8106,16.14096,263.7989,6304.0,1.31,1.55,Transit
410.10001,13.5,537.1327,4901.0,3.26,1.7,Radial Velocity
9.3743,2.4,6.3566,4918.0,0.79,0.63,Radial Velocity
4100.0,12.8,1906.98,4769.0,12.73,1.47,Radial Velocity
10.098858,1.35673729,2.41,5631.0,0.912206,0.904597,Transit
14.316941,1.66608079,3.42,5569.0,0.868889,0.934356,Transit
2.858646,1.57889322,3.12,5176.0,0.839696,0.900994,Transit
5.00542,12.21781,721.4741,6065.0,1.39,1.31,Transit
733.0,13.5,540.311,4534.0,10.33,1.09,Radial Velocity
39.721386,3.64229858,12.9,5979.0,1.281115,1.110086,Transit
2.849883,1.3643987,2.43,5233.0,0.791736,0.860208,Transit
2.78849,13.56289,311.4734,5960.0,1.12,1.04,Transit
157.57001,13.5,511.7063,4891.0,10.06,2.28,Radial Velocity
1120.0,12.7,1999.1507,5945.0,1.19,1.23,Radial Velocity
380.85001,13.7,397.2875,4802.0,0.76,0.39,Radial Velocity
11.332,1.64,3.33,3745.0,0.568,0.595,Transit
10.59357,2.0,4.66,3499.0,0.436,0.457,Transit
5.172191,2.51267885,6.86,5015.0,0.768067,0.824345,Transit
5.868699,1.60826194,3.22,5580.0,0.843154,0.881538,Transit
5.75999,1.19,1.819,4935.0,0.73,0.77,Radial Velocity
70.46,10.6,79.4575,5108.0,0.86,0.57,Radial Velocity
9.283188,6.11721229,31.1,4972.0,2.568173,0.986876,Transit
7.28243,1.17,1.72,4935.0,0.73,0.77,Radial Velocity
10.86499,1.48,2.801,4935.0,0.73,0.77,Radial Velocity
47.84,5.83,28.6047,5250.0,0.88,0.8,Radial Velocity
118.45,14.1,181.1631,5399.0,0.93,0.74,Radial Velocity
225.7,9.32,63.566,4730.0,0.85,0.76,Radial Velocity
2.354992,1.27443657,2.17,5185.0,0.803827,0.834847,Transit
4.382745,1.55409035,3.03,5185.0,0.803827,0.834847,Transit
1047.8356,9.180171,158.915,5597.0,1.179,1.011,Transit
937.70001,13.7,362.3262,4836.0,0.76,0.6,Radial Velocity
5.329439,1.49090097,2.83,5428.0,0.86416,0.938545,Transit
,14.2,170.0,,,0.58,Microlensing
11.168454,11.209,126.49634,6154.0,1.161,1.188,Transit
670.0,13.6,444.962,4819.0,4.89,0.83,Radial Velocity
9.6737,2.4,6.3566,4691.0,0.74,0.29,Radial Velocity
14.155185,2.1162048,5.13,6063.0,1.213565,1.210525,Transit
41.474219,3.17207779,10.2,5784.0,0.98083,1.018617,Transit
13.841901,2.5,6.8,5695.0,0.95,1.01,Transit
4.5776348,17.59813,200.2329,6572.0,1.621,1.379,Transit
471.60001,12.4,3480.2385,4175.0,38.41,2.24,Radial Velocity
262.70862,13.3,772.3269,5645.0,1.2,1.2,Radial Velocity
466.0,14.1,197.0546,6130.0,1.75,1.7,Radial Velocity
1049.0,13.9,260.6206,5879.0,1.38,1.14,Radial Velocity
21.574023,1.09308317,1.34,5631.0,0.912206,0.904597,Transit
28.482786,2.57581891,7.16,5712.0,0.906367,0.963364,Transit
4.193649,14.90797,3082.951,6424.0,1.71,1.496,Transit
330.0,9.32,63.566,5181.0,0.88,0.68,Radial Velocity
653.21997,12.5,3079.7727,5870.0,1.03,1.09,Radial Velocity
572.38,12.6,2660.2371,5790.0,1.13,1.12,Radial Velocity
745.70001,12.2,5050.3187,3926.0,71.23,8.76,Radial Velocity
1.05979,1.40006712,2.54,5507.0,0.878161,0.956055,Transit
48.324222,3.59970536,12.6,6045.0,1.538801,1.162095,Transit
1928.0,12.9,1433.40611557,5421.0,1.04,0.9,Radial Velocity
386.29999,13.5,530.7761,5940.0,1.04,1.07,Radial Velocity
9.8658,1.11,1.4,3192.0,0.1967,0.168,Radial Velocity
26.672263,1.99552771,4.64,5890.0,1.077574,0.951027,Transit
3.405164,2.30165603,5.91,5491.0,0.910685,0.971461,Transit
18.294549,2.79522879,8.22,5043.0,0.758046,0.789481,Transit
13.85,2.6,7.27,4258.0,0.58,0.65,Transit
103.95,12.8,1913.3366,6014.0,1.05,1.2,Radial Velocity
2.87589,8.29466,120.7754,6179.0,1.41,1.42,Radial Velocity
1220.0,12.3,4253.0,,,0.88,Microlensing
610.2,12.7,2002.329,4181.0,25.11,1.49,Radial Velocity
2.080615,0.86850263,0.586,4720.0,0.712365,0.74479,Transit
8.13087,1.51398464,2.9,5794.0,1.20424,1.069596,Transit
,14.0,127.0,,,0.248,Microlensing
516.21997,12.3,4684.8142,4213.0,29.79,2.78,Radial Velocity
499.39999,13.2,937.5985,6124.0,1.28,1.25,Radial Velocity
3341.55884,13.7,378.21580433,5468.0,0.85,0.71,Radial Velocity
95.272656,11.948794,266.9772,5625.0,0.96,0.96,Transit
8.269648,2.12381238,5.16,5704.0,0.974398,0.999987,Transit
798.5,13.5,565.7374,5750.0,1.13,1.08,Radial Velocity
5.6,3.61,12.7132,4816.0,0.71,0.5,Radial Velocity
408.60001,13.3,778.6835,5589.0,2.3,1.96,Radial Velocity
359.51001,12.4,3391.2461,6090.0,1.9,1.38,Radial Velocity
4.60273,12.498035,87.40325,5702.0,1.429,1.044,Transit
15.38857,2.35,8.7,5942.0,1.115,0.989,Transit
3.901287,1.34762583,2.38,5753.0,1.189232,1.021545,Transit
11.137278,2.57634456,7.16,5753.0,1.189232,1.021545,Transit
268.94,13.8,330.5432,4864.0,0.86,0.49,Radial Velocity
3.48777,14.1,187.5197,5393.0,0.91,1.47,Radial Velocity
6.905,2.57,7.14,3867.0,0.61,0.63,Radial Velocity
2.399094,1.67890272,3.46,5716.0,0.947599,1.010842,Transit
10.8635,11.88154,616.5902,5568.0,1.07,1.0,Transit
10.33852,11.76945,184.3414,5246.0,0.87,0.99,Transit
6.404,11.1,85.8141,5570.0,1.09,1.07,Radial Velocity
8.4282,12.5,3127.4472,4723.0,0.75,0.42,Radial Velocity
3.3488702,15.80469,244.09344,5758.0,1.44,1.187,Transit
10.06049,2.64,7.46,5503.0,0.95,0.92,Transit
0.658524,3.3,11.26782377,4285.0,0.703,0.686,Transit
7.814,0.705,0.29013072,4285.0,0.703,0.686,Transit
3.03007,12.66617,266.9772,5230.0,0.85,1.04,Transit
2.18467,13.78707,457.6752,5830.0,1.23,1.46,Transit
12.42205,2.26,5.73,5425.0,0.83,0.9,Transit
14.697,2.93,8.9,4285.0,0.703,0.686,Transit
19.482,2.73,14.3,4285.0,0.703,0.686,Transit
3.58572,16.02887,162.0933,6380.0,1.31,1.41,Transit
6.0881,13.8,311.4734,4503.0,0.69,0.82,Radial Velocity
10.09489,2.41,6.39,5620.0,0.84,0.91,Transit
4.47904,1.56,3.05,5620.0,0.84,0.91,Transit
2.69828,1.21,1.92,4715.0,0.65,0.71,Transit
3.76483,11.99363,139.8452,5750.0,0.8,0.67,Transit
10.02165,11.88154,95.349,6040.0,1.22,1.29,Transit
150.0189511,32.6,,5618.0,0.897,0.846,Transit
3.543919,1.07,1.24,4486.0,0.571,0.593,Transit
51.111,3.268,34.9,4965.0,2.861,1.227,Transit
2.1748,1.75,8.0,4503.0,0.72,0.7,Transit
3.835476,1.49,2.83,3695.0,0.45,0.47,Transit
2.71866,10.76064,835.8929,6140.0,0.95,0.72,Transit
482.0,12.4,3378.5329,4218.0,41.01,3.7,Radial Velocity
148.60001,13.8,333.7215,4639.0,9.83,0.81,Radial Velocity
15.48043,2.32,5.99,6059.0,1.13,1.14,Transit
1.921036,3.52,12.2,5060.0,0.82,0.89,Transit
3.16158,14.5717,225.6593,5990.0,1.08,1.05,Transit
4.31768,11.209,177.9848,5700.0,0.91,0.96,Transit
7.51574,2.0,4.66,3845.0,0.53,0.55,Transit
1.742169,1.35,2.39,5977.0,1.19,1.06,Transit
3.24406,18.15858,209.7678,5754.0,1.46,0.81,Transit
2.79083,16.92559,734.1873,6566.0,1.47,1.42,Transit
7.95486,2.07,4.94,4097.0,0.63,0.65,Transit
4.144965,1.57,3.09,6209.0,1.45,1.16,Transit
3.94153,12.77826,263.7989,5750.0,0.88,0.88,Transit
3.052524,13.77583728,533.95172376,5470.0,0.952,0.949,Transit
1.7622538,2.39,6.3,5099.0,0.78,0.82,Transit
535.59998,12.3,4096.8287,4052.0,40.0,1.61,Radial Velocity
93.4,13.6,416.3573,4847.0,10.3,1.44,Radial Velocity
11.54182,2.17,5.35,6570.0,1.39,1.29,Transit
3.313959,15.98,266.9772,6061.0,1.81,1.3,Transit
363.20001,14.0,127.132,5981.0,1.49,1.37,Radial Velocity
2.17518,21.63337,352.7913,6100.0,2.46,1.87,Transit
24.94598,2.01,4.7,6570.0,1.39,1.29,Transit
8.58289,2.33,6.04,5773.0,1.094,0.99,Transit
4.4264,14.2,171.6282,6174.0,1.15,1.24,Radial Velocity
4.45724,17.03768,152.5584,6080.0,1.94,1.03,Transit
41.6855,2.57807,22.2481,5766.0,1.08,1.67,Transit
11.30717,0.994,2.31,4664.0,0.662,0.703,Transit
7.17256,2.57,7.13,5528.0,0.92,0.88,Transit
3.951623,11.19,182.43442,5772.0,1.1,1.06,Transit
2.78174,12.44199,117.5971,5600.0,0.97,0.92,Transit
4.46563,14.90797,193.8763,5900.0,1.09,1.11,Transit
4.3888497,13.22662,82.95363,5099.0,0.812,0.837,Transit
2.7439004,11.960003,177.9848,5080.0,0.847,0.86,Transit
12.409,2.79,8.2,6504.0,1.57,1.32,Transit
4.0845,5.02,22.2481,5657.0,1.08,0.96,Radial Velocity
2.81805,12.31,79.4575,4812.0,0.77,0.42,Radial Velocity
4.7423729,10.121727,54.98459,5495.0,0.853,0.917,Transit
13.81513,1.74,3.68,5152.0,0.82,0.79,Transit
21.998,14.2,155.7367,5769.0,1.12,1.1,Radial Velocity
4.6171,10.53646,143.0235,5600.0,0.96,0.71,Transit
5.24,1.1,1.37,3420.0,0.36,0.4,Transit
1.96417,2.9,8.75,4676.0,0.69,0.71,Transit
12.11839,2.19,5.43,4629.0,0.67,0.71,Transit
1.60588,0.83,0.498,3725.0,0.5,0.52,Transit
5.01718,16.02887,308.2951,5800.0,1.22,1.06,Transit
10.115,1.1,1.37,3420.0,0.36,0.4,Transit
7.775,1.0,0.972,3420.0,0.36,0.4,Transit
6.034,2.0,4.66,3810.0,0.54,0.58,Transit
19.0921,3.0,9.27,6351.0,1.31,1.21,Transit
9.24285,9.41556,1366.669,5880.0,1.02,1.14,Transit
705.0,13.3,740.5439,4953.0,5.26,2.53,Radial Velocity
227.0,13.4,645.1949,6064.0,1.38,1.34,Radial Velocity
2.90367,13.22662,441.7837,6050.0,1.82,0.76,Transit
3999.0,13.4,581.62598481,5701.0,1.85,1.21,Radial Velocity
20.523,1.8,3.89,3810.0,0.54,0.58,Transit
1675.0,12.2,5403.11,5880.0,1.02,1.14,Radial Velocity
11.8143,7.39794,34.9613,5576.0,1.747,1.157,Transit
,11.0,83.7,,,0.4,Microlensing
3.20466,14.5717,273.3338,5630.0,1.59,1.19,Transit
4.511164,17.878355,235.1942,6478.0,1.702,1.64,Transit
6.180235,11.780659,953.49,6202.0,1.586,1.317,Transit
302.79999,12.7,1970.5361234,6167.0,1.13,1.34,Radial Velocity
57.435,13.2,114.4188,3901.0,0.65,0.69,Radial Velocity
121.71,12.7,2126.2827,4284.0,39.59,9.06,Radial Velocity
1.6091788,18.887165,460.8535,6594.0,1.441,1.435,Transit
3.5862202,13.809488,410.0007,6147.0,1.748,1.351,Transit
,13.1,1043.0,,,0.087,Microlensing
9.62468,11.209,1652.716,5300.0,1.11,0.95,Transit
4.153658,16.8135,133.4886,6000.0,1.12,1.08,Transit
380.2,13.5,490.09386,4972.0,6.48,1.53,Radial Velocity
847.0,13.5,491.68301,4895.0,4.4,1.17,Radial Velocity
2.2252577,10.592505,183.38791,5137.0,0.8785,0.892,Transit
517.8,,634.38868,5040.0,6.43,1.91,Radial Velocity
11.53533,11.500434,131.89945,5521.0,2.336,1.324,Transit
6.8500246,10.89,3179.0,3539.0,0.49,0.531,Transit
,9.01,60.0,,,0.41,Microlensing
637.1,13.5,494.54348,4871.0,4.06,1.27,Radial Velocity
1750.0,13.7,353.42696,4917.0,2.58,1.16,Radial Velocity
946.6,,592.43512,5040.0,6.43,1.91,Radial Velocity
5.367753,12.89035,317.83,6400.0,1.6,1.35,Transit
10.0546535,2.078,5.11,3844.0,0.546,0.549,Transit
498.04,14.0,227.88411,5733.0,1.94,1.27,Radial Velocity
3.65281514,12.722215,180.84527,5519.0,0.919,1.012,Transit
,13.4,640.0,,,0.37,Microlensing
,14.0,230.0,,,0.33,Microlensing
3.465509,14.12334,209.13214,5599.0,1.75,1.248,Transit
351.0,14.0,244.09344,5534.0,2.13,1.19,Radial Velocity
48.36685,11.276254,246.00042,6302.0,1.511,1.194,Transit
8.32727,2.03,7.0,5315.0,0.79,0.87,Transit
4.159151,12.86,374.0,5565.0,1.156,1.058,Transit
9.485236,11.59,2493.0,3977.0,0.609,0.644,Transit
73.94,4.67,19.66,3785.0,0.580612,0.6,Radial Velocity
341.2,13.8,317.83,4867.0,3.4,1.26,Radial Velocity
7900.0,12.8,1792.5612,4867.0,3.4,1.26,Radial Velocity
13.352,4.22,16.57,3387.0,0.407,0.406,Radial Velocity
0.46292913,1.303,2.25,3036.0,0.189,0.151,Transit
5370.0,13.4,645.1949,5612.0,0.88,0.874,Radial Velocity
,12.9,1450.0,,,0.039,Microlensing
,6.42,33.7,,,0.0094,Microlensing
1785.0,13.1,1096.5135,4918.0,5.08,1.54,Radial Velocity
676.6,13.7,356.28743,4946.0,5.01,1.43,Radial Velocity
12.20772,2.6,7.27,5263.0,0.807,0.851,Transit
11611.2975,13.0,1166.4361,5744.0,1.14,1.15,Radial Velocity
4.795069,2.78,8.15,4140.0,0.607,0.63,Transit
,14.1,200.0,,,0.15,Microlensing
858.0,13.5,561.92344,4934.0,4.96,1.21,Radial Velocity
13.733314,2.6,7.27,4484.0,0.619,0.629,Transit
2.50387,1.66,3.39,5612.0,1.2,0.987,Transit
799.52,6.16,31.46517,5186.0,0.8,0.758,Radial Velocity
,4.43,18.0,,,0.15,Microlensing
1278.0,12.8,1808.4527,4891.0,5.4,1.72,Radial Velocity
400.5,13.5,513.29545,4802.0,5.01,1.32,Radial Velocity
5.4060425,12.811887,791.3967,6400.0,1.712,1.39,Transit
3.308958,17.317905,323.23311,6272.0,2.591,1.72,Transit
16.9841,2.63,24.5,5725.0,1.09,1.0,Transit
24.16,2.95,9.0,3816.0,0.54,0.55,Radial Velocity
1123.0,13.5,483.1016,4830.0,6.3,1.3,Radial Velocity
2.34478022,12.285064,508.528,5600.0,0.938,0.93,Transit
3.471745,2.59,9.68,4975.0,0.787,0.83,Transit
3.2696,3.16,10.1,5966.0,1.164285,1.095,Radial Velocity
9.47725,10.816685,1722.6386,5645.0,1.777,1.128,Transit
3.0232,2.75,8.0,3324.0,0.281,0.27,Radial Velocity
3.6511,2.63,7.4,3236.0,0.192,0.178,Radial Velocity
33.9239,3.89,14.44,5494.0,0.921637,0.875,Radial Velocity
11.8482,3.43,11.66,5494.0,0.921637,0.875,Radial Velocity
30.951524,2.76,8.05,4035.0,0.59,0.62,Transit
116.688,12.6,2380.45,5495.0,1.89,1.09,Radial Velocity
589.57,,447.0,5565.0,1.156,1.058,Radial Velocity
597.0643,13.6,472.83,5782.13,1.12681,1.04,Radial Velocity
13.8905,2.17,5.33,5256.0,0.833609,0.7,Radial Velocity
7.810253,2.83,8.4,5977.0,1.19,1.06,Transit
1888.0,12.4,3623.2438398,5509.0,2.66,1.39,Radial Velocity
896.0,13.4,572.094,4846.0,4.44,1.34,Radial Velocity
14.893291,9.494023,100.11645,5695.0,1.07,1.056,Transit
27.359,2.1,5.06,3926.0,0.62,0.64,Transit
31.393463,1.9,4.27,3341.0,0.32,0.33,Transit
51.2053,3.85,14.16,5898.0,1.073694,0.96,Radial Velocity
53.7357,4.34,17.37,5430.0,0.914378,0.8,Radial Velocity
686.5,13.4,594.02427,5027.0,5.14,1.3,Radial Velocity
1184.1,13.3,704.94694,5534.0,2.13,1.19,Radial Velocity
3.560829,12.923977,210.40346,5688.0,1.46,1.097,Transit
14.0726,3.62,12.77,5358.0,0.916136,0.8,Radial Velocity
5.8854,3.52,12.19,5869.0,1.075139,1.03,Radial Velocity
4.162817,1.52,2.92,5222.0,0.81,0.9,Transit
358.62,12.1,6633.07885409,3447.0,0.345,0.339,Astrometry
14.786889,3.95,14.8,5817.0,0.98,1.01,Transit
1272.0,13.3,699.54383,5522.0,1.76,1.12,Radial Velocity
7.817953,13.394755,1080.622,5542.0,1.664,1.076,Transit
29.158,3.25,10.61,5256.0,0.833609,0.7,Radial Velocity
85.5073,3.83,14.03,5256.0,0.833609,0.7,Radial Velocity
8.357881,2.56,7.08,5667.0,0.93,1.0,Transit
6.83776,13.8,321.0083,5923.0,2.0,1.3,Radial Velocity
340.94,13.4,666.17168,5041.0,4.41,1.38,Radial Velocity
3.0566527,13.529263,305.1168,5627.0,1.07,0.931,Transit
5.840002,2.231,5.61,3660.0,0.473,0.496,Transit
1.7690381,10.0881,282.8687,4900.0,0.68,0.76,Transit
7.122605,1.21,1.92,5558.0,0.86,0.79,Transit
606.3,13.5,508.21017,4982.0,4.92,1.39,Radial Velocity
852.5,13.7,385.84562,4982.0,4.92,1.39,Radial Velocity
3.3596055,1.423,2.61,5212.9,0.757,0.799,Transit
6.50327035,1.67,3.43,4999.0,0.843,0.8,Transit
1802.29,13.9,290.81445,6125.0,1.23,1.076,Radial Velocity
1211.17,13.5,485.32641,5843.0,1.49,1.208,Radial Velocity
685.25,12.5,3082.31534,5338.0,2.029,1.207,Radial Velocity
4.00498,2.19,7.49,3385.0,0.33,0.331,Transit
2.6446,2.05,5.77,3385.0,0.33,0.331,Transit
832.97,13.9,257.4423,5717.0,0.846,0.883,Radial Velocity
2.74432452,20.96083,2154.8874,8450.0,1.858,1.89,Transit
